brand,model,body_style,segment,title,path
AUDI,AUDI RS5 Coupe,Coup (two-door),Coupe,AUDI RS5 Coupe 2019Present,AUDI_RS5_Coupe_2019Present
AUDI,AUDI RS5 Sportback,Hatchback,Medium,AUDI RS5 Sportback 2019Present,AUDI_RS5_Sportback_2019Present
AUDI,AUDI RS6 Avant,"Wagon (station wagon, estate, combi, touring)",Medium Premium,AUDI RS6 Avant 20132019,AUDI_RS6_Avant_20132019
AUDI,AUDI RS6 Avant,"Wagon (station wagon, estate, combi, touring)",Medium Premium,AUDI RS6 Avant 2019Present,AUDI_RS6_Avant_2019Present
AUDI,AUDI RS7 Sportback,"Wagon (station wagon, estate, combi, touring)",Medium Premium,AUDI RS7 Sportback 20132019,AUDI_RS7_Sportback_20132019
AUDI,AUDI RS7 Sportback,"Wagon (station wagon, estate, combi, touring)",Medium Premium,AUDI RS7 Sportback 2019Present,AUDI_RS7_Sportback_2019Present
AUDI,AUDI S1,Hatchback,Compact,AUDI S1 20142018,AUDI_S1_20142018
AUDI,AUDI S1 Sportback,Hatchback,Compact,AUDI S1 Sportback 20142018,AUDI_S1_Sportback_20142018
AUDI,AUDI S3,Hatchback,Entry Premium,AUDI S3 20132016,AUDI_S3_20132016
AUDI,AUDI S3 Cabriolet,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Roadster & Convertible,AUDI S3 Cabriolet 20142016,AUDI_S3_Cabriolet_20142016
AUDI,AUDI S3 Cabriolet,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Compact,AUDI S3 Cabriolet 2016Present,AUDI_S3_Cabriolet_2016Present
AUDI,AUDI S3 Sedan,Sedan (four-door),Compact,AUDI S3 Sedan 20132016,AUDI_S3_Sedan_20132016
AUDI,AUDI S3 Sedan,Sedan (four-door),Compact,AUDI S3 Sedan 20162020,AUDI_S3_Sedan_20162020
AUDI,AUDI S3 Sportback,Hatchback,Entry Premium,AUDI S3 Sportback 20132016,AUDI_S3_Sportback_20132016
AUDI,AUDI S3 Sportback,Hatchback,Compact,AUDI S3 Sportback 2020Present,AUDI_S3_Sportback_2020Present
AUDI,AUDI S4,Sedan (four-door),Medium Premium,AUDI S4 20082012,AUDI_S4_20082012
AUDI,AUDI S4,Sedan (four-door),Medium Premium,AUDI S4 20162019,AUDI_S4_20162019
AUDI,AUDI S4 Avant,"Wagon (station wagon, estate, combi, touring)",Lower Premium,AUDI S4 Avant 20082012,AUDI_S4_Avant_20082012
AUDI,AUDI S4 Avant,"Wagon (station wagon, estate, combi, touring)",Compact,AUDI S4 Avant 20122016,AUDI_S4_Avant_20122016
AUDI,AUDI S4 Avant,"Wagon (station wagon, estate, combi, touring)",Compact,AUDI S4 Avant 20162019,AUDI_S4_Avant_20162019
AUDI,AUDI S4 Avant TDI,"Wagon (station wagon, estate, combi, touring)",Compact,AUDI S4 Avant TDI 2019Present,AUDI_S4_Avant_TDI_2019Present
AUDI,AUDI S4 Cabriolet,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Roadster & Convertible,AUDI S4 Cabriolet 20062008,AUDI_S4_Cabriolet_20062008
AUDI,AUDI S4 TDI,Sedan (four-door),Compact,AUDI S4 TDI 2019Present,AUDI_S4_TDI_2019Present
AUDI,AUDI S5,Coup (two-door),Premium Coupe,AUDI S5 2016Present,AUDI_S5_2016Present
AUDI,AUDI S5 Cabriolet,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Roadster & Convertible,AUDI S5 Cabriolet 20092012,AUDI_S5_Cabriolet_20092012
AUDI,AUDI S5 Cabriolet,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Premium Coupe,AUDI S5 Cabriolet 20122016,AUDI_S5_Cabriolet_20122016
AUDI,AUDI S5 Cabriolet,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Roadster & Convertible,AUDI S5 Cabriolet 20162020,AUDI_S5_Cabriolet_20162020
AUDI,AUDI S5 Coupe,Coup (two-door),Premium Coupe,AUDI S5 Coupe 20122016,AUDI_S5_Coupe_20122016
AUDI,AUDI S5 Sportback,Hatchback,Medium Premium,AUDI S5 Sportback 20102011,AUDI_S5_Sportback_20102011
AUDI,AUDI S5 Sportback,Hatchback,Medium Premium,AUDI S5 Sportback 20112016,AUDI_S5_Sportback_20112016
AUDI,AUDI S5 Sportback,Hatchback,Medium Premium,AUDI S5 Sportback 20162020,AUDI_S5_Sportback_20162020
AUDI,AUDI S5 Sportback,Hatchback,Medium Premium,AUDI S5 Sportback 2020Present,AUDI_S5_Sportback_2020Present
AUDI,AUDI S6,Sedan (four-door),Medium Premium,AUDI S6 20082011,AUDI_S6_20082011
AUDI,AUDI S6,Sedan (four-door),Medium Premium,AUDI S6 20122014,AUDI_S6_20122014
AUDI,AUDI S6,Sedan (four-door),Medium,AUDI S6 20142019,AUDI_S6_20142019
AUDI,AUDI S6 Avant,"Wagon (station wagon, estate, combi, touring)",Medium Premium,AUDI S6 Avant 20082011,AUDI_S6_Avant_20082011
AUDI,AUDI S6 Avant,"Wagon (station wagon, estate, combi, touring)",Medium Premium,AUDI S6 Avant 20122014,AUDI_S6_Avant_20122014
AUDI,AUDI S6 Avant,"Wagon (station wagon, estate, combi, touring)",Medium,AUDI S6 Avant 20142019,AUDI_S6_Avant_20142019
AUDI,AUDI S6 Avant,"Wagon (station wagon, estate, combi, touring)",Medium,AUDI S6 Avant 2019Present,AUDI_S6_Avant_2019Present
AUDI,AUDI S6 Sedan,Sedan (four-door),Compact,AUDI S6 Sedan 2019Present,AUDI_S6_Sedan_2019Present
AUDI,AUDI S7,Hatchback,Large,AUDI S7 20112014,AUDI_S7_20112014
AUDI,AUDI S7,Hatchback,Medium Premium,AUDI S7 20142017,AUDI_S7_20142017
AUDI,AUDI S7 Sportback,Hatchback,Medium,AUDI S7 Sportback 2019Present,AUDI_S7_Sportback_2019Present
AUDI,AUDI S8,Sedan (four-door),Luxury,AUDI S8 20132019,AUDI_S8_20132019
AUDI,AUDI S8,Sedan (four-door),Luxury,AUDI S8 20192021,AUDI_S8_20192021
AUDI,AUDI S8 D4,Sedan (four-door),Upper Premium,AUDI S8 D4 20122013,AUDI_S8_D4_20122013
AUDI,AUDI S8 Plus,Sedan (four-door),Luxury,AUDI S8 Plus 20152019,AUDI_S8_Plus_20152019
AUDI,AUDI SQ2,SUV (Sports Utility Vehicle),Medium SUV,AUDI SQ2 20182020,AUDI_SQ2_20182020
AUDI,AUDI SQ5,SUV (Sports Utility Vehicle),Medium SUV,AUDI SQ5 20132017,AUDI_SQ5_20132017
AUDI,AUDI SQ5,SUV (Sports Utility Vehicle),Crossover,AUDI SQ5 20172020,AUDI_SQ5_20172020
AUDI,AUDI SQ5,SUV (Sports Utility Vehicle),Crossover,AUDI SQ5 2020Present,AUDI_SQ5_2020Present
AUDI,AUDI SQ7,SUV (Sports Utility Vehicle),Large SUV,AUDI SQ7  2019Present,AUDI_SQ7_2019Present
AUDI,AUDI SQ7,SUV (Sports Utility Vehicle),Large SUV,AUDI SQ7 20162019,AUDI_SQ7_20162019
AUDI,AUDI SQ8,SUV (Sports Utility Vehicle),Large SUV,AUDI SQ8  2019Present,AUDI_SQ8_2019Present
AUDI,AUDI SQ8 etron,SUV (Sports Utility Vehicle),Medium SUV,AUDI SQ8 etron 2023,AUDI_SQ8_etron_2023
AUDI,AUDI TT Coupe,Coup (two-door),Premium Coupe,AUDI TT Coupe 20062014,AUDI_TT_Coupe_20062014
AUDI,AUDI TT Coupe,Coup (two-door),Coupe,AUDI TT Coupe 20142018,AUDI_TT_Coupe_20142018
AUDI,AUDI TT Coupe,Coup (two-door),Coupe,AUDI TT Coupe 2018Present,AUDI_TT_Coupe_2018Present
AUDI,AUDI TT Roadster,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Roadster & Convertible,AUDI TT Roadster 20072014,AUDI_TT_Roadster_20072014
AUDI,AUDI TT Roadster,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Coupe Cabrio,AUDI TT Roadster 20142018,AUDI_TT_Roadster_20142018
AUDI,AUDI TT Roadster,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Coupe Cabrio,AUDI TT Roadster 2018Present,AUDI_TT_Roadster_2018Present
AUDI,AUDI TT RS Coupe,Coup (two-door),Premium Coupe,AUDI TT RS Coupe 20092014,AUDI_TT_RS_Coupe_20092014
AUDI,AUDI TT RS Coupe,Coup (two-door),Coupe,AUDI TT RS Coupe 20162019,AUDI_TT_RS_Coupe_20162019
AUDI,AUDI TT RS Coupe,Coup (two-door),Coupe,AUDI TT RS Coupe 2019Present,AUDI_TT_RS_Coupe_2019Present
AUDI,AUDI TT RS Plus,Coup (two-door),Premium Coupe,AUDI TT RS Plus 20122016,AUDI_TT_RS_Plus_20122016
AUDI,AUDI TT RS Roadster,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Roadster & Convertible,AUDI TT RS Roadster  20162019,AUDI_TT_RS_Roadster_20162019
AUDI,AUDI TT RS Roadster,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Roadster & Convertible,AUDI TT RS Roadster 20092014,AUDI_TT_RS_Roadster_20092014
AUDI,AUDI TT RS Roadster,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Roadster & Convertible,AUDI TT RS Roadster 2019Present,AUDI_TT_RS_Roadster_2019Present
AUDI,AUDI TTS Coupe,Coup (two-door),Coupe,AUDI TTS Coupe 2018Present,AUDI_TTS_Coupe_2018Present
AUDI,AUDI TTS Roadster,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Coupe Cabrio,AUDI TTS Roadster 20142018,AUDI_TTS_Roadster_20142018
AUDI,AUDI TTS Roadster,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Roadster & Convertible,AUDI TTS Roadster 2018Present,AUDI_TTS_Roadster_2018Present
BMW,BMW 3 Series Cabriolet E46,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Roadster & Convertible,2000 BMW 3 Series Cabriolet,2000_BMW_3_Series_Cabriolet
BMW,BMW 1 Series E87,Hatchback,Entry Premium,2004 BMW 1 Series 5 doors,2004_BMW_1_Series_5_doors
BMW,BMW 1 Series 3 doors E81,Hatchback,Entry Premium,2007 BMW 1 Series 3 doors E81,2007_BMW_1_Series_3_doors_E81
BMW,BMW X1 E84,SUV (Sports Utility Vehicle),Premium SUV,2010 BMW X1,2010_BMW_X1
BMW,BMW 6 Series Convertible F12,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Roadster & Convertible,2012 BMW 6 Series Convertible,2012_BMW_6_Series_Convertible
BMW,BMW X1 E84,SUV (Sports Utility Vehicle),Premium SUV,2013 BMW X1,2013_BMW_X1
BMW,BMW 4 Series Cabrio F33,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Coupe Cabrio,2014 BMW 4 Series Convertible F33,2014_BMW_4_Series_Convertible_F33
BMW,BMW 5 Series Touring G31,"Wagon (station wagon, estate, combi, touring)",Large,2017 BMW 5 Series Touring,2017_BMW_5_Series_Touring
BMW,BMW X5 G05,SUV (Sports Utility Vehicle),Large SUV,2019 BMW X5,2019_BMW_X5
BMW,BMW X5 M G05,SUV (Sports Utility Vehicle),Premium SUV,2020 BMW X5 M,2020_BMW_X5_M
BMW,BMW X6,SUV (Sports Utility Vehicle),Premium SUV,2020 BMW X6,2020_BMW_X6
BMW,BMW X6 M G06,SUV (Sports Utility Vehicle),Premium SUV,2020 BMW X6 M,2020_BMW_X6_M
BMW,BMW i7,Sedan (four-door),Luxury,2023 BMW i7,2023_BMW_i7
BMW,BMW M4 CSL,Coup (two-door),Coupe,2023 BMW M4 CSL,2023_BMW_M4_CSL
BMW,BMW M3 CS,Sedan (four-door),Medium,2024 BMW M3 CS,2024_BMW_M3_CS
BMW,BMW X5,SUV (Sports Utility Vehicle),Large SUV,2024 BMW X5,2024_BMW_X5
BMW,BMW X5 M Competition,SUV (Sports Utility Vehicle),Premium SUV,2024 BMW X5 M Competition,2024_BMW_X5_M_Competition
BMW,BMW X6,SUV (Sports Utility Vehicle),Premium SUV,2024 BMW X6,2024_BMW_X6
BMW,BMW X6 M Competition,SUV (Sports Utility Vehicle),Premium SUV,2024 BMW X6 M Competition,2024_BMW_X6_M_Competition
BMW,BMW 1 Series 3 doors F21,Hatchback,Entry Premium,BMW 1 Series 3 doors F21 20122015,BMW_1_Series_3_doors_F21_20122015
BMW,BMW 1 Series 3 doors LCI F21,Hatchback,Compact,BMW 1 Series 3 doors LCI F21 20152017,BMW_1_Series_3_doors_LCI_F21_20152017
BMW,BMW 1 Series Cabriolet E88,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Roadster & Convertible,BMW 1 Series Cabriolet E88 20082010,BMW_1_Series_Cabriolet_E88_20082010
BMW,BMW 1 Series Cabriolet E88,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Roadster & Convertible,BMW 1 Series Cabriolet E88 20102013,BMW_1_Series_Cabriolet_E88_20102013
BMW,BMW 1 Series Coupe E82,Coup (two-door),Premium Coupe,BMW 1 Series Coupe E82 20072010,BMW_1_Series_Coupe_E82_20072010
BMW,BMW 1 Series Coupe E82,Coup (two-door),Entry Premium,BMW 1 Series Coupe E82 20102013,BMW_1_Series_Coupe_E82_20102013
BMW,BMW 1 Series E87,Hatchback,Lower Premium,BMW 1 Series E87 20072011,BMW_1_Series_E87_20072011
BMW,BMW 1 Series F20,Hatchback,Compact,BMW 1 Series F20 20112015,BMW_1_Series_F20_20112015
BMW,BMW 1 Series F20 LCI,Hatchback,Compact,BMW 1 Series F20 LCI 20172019,BMW_1_Series_F20_LCI_20172019
BMW,BMW 1 Series LCI F20,Hatchback,Compact,BMW 1 Series LCI F20 20152017,BMW_1_Series_LCI_F20_20152017
BMW,BMW 1 Series M Coupe E82,Coup (two-door),Premium Coupe,BMW 1 Series M Coupe E82 20102012,BMW_1_Series_M_Coupe_E82_20102012
BMW,BMW 2 Series,Coup (two-door),Coupe,BMW 2 Series 20132017,BMW_2_Series_20132017
BMW,BMW 2 Series Active Tourer,Hatchback,Small MPV,BMW 2 Series Active Tourer 2021Present,BMW_2_Series_Active_Tourer_2021Present
BMW,BMW 2 Series Active Tourer F45,Hatchback,Small MPV,BMW 2 Series Active Tourer F45 20142018,BMW_2_Series_Active_Tourer_F45_20142018
BMW,BMW 2 Series Active Tourer F45,Hatchback,Compact,BMW 2 Series Active Tourer F45 20182021,BMW_2_Series_Active_Tourer_F45_20182021
BMW,BMW 2 Series Convertible,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Roadster & Convertible,BMW 2 Series Convertible 20142017,BMW_2_Series_Convertible_20142017
BMW,BMW 2 Series Convertible F23 LCI,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Roadster & Convertible,BMW 2 Series Convertible F23 LCI 2017Present,BMW_2_Series_Convertible_F23_LCI_2017Present
BMW,BMW 2 Series Coupe G42,Coup (two-door),Coupe,BMW 2 Series Coupe G42 2021Present,BMW_2_Series_Coupe_G42_2021Present
BMW,BMW 2 Series F22 LCI,Coup (two-door),Coupe,BMW 2 Series F22 LCI 20172021,BMW_2_Series_F22_LCI_20172021
BMW,BMW 2 Series Gran Coupe F44,Coup (two-door),Entry Premium,BMW 2 Series Gran Coupe F44 2019Present,BMW_2_Series_Gran_Coupe_F44_2019Present
BMW,BMW 2 Series Gran Tourer F45,Hatchback,Small MPV,BMW 2 Series Gran Tourer F45 20152018,BMW_2_Series_Gran_Tourer_F45_20152018
BMW,BMW 2 Series Gran Tourer F46,Hatchback,Compact,BMW 2 Series Gran Tourer F46 2018Present,BMW_2_Series_Gran_Tourer_F46_2018Present
BMW,BMW 2002,Coup (two-door),Premium Coupe,BMW 2002 19681975,BMW_2002_19681975
BMW,BMW 2002 Turbo,Coup (two-door),Premium Coupe,BMW 2002 Turbo 19731974,BMW_2002_Turbo_19731974
BMW,BMW 3 Series Cabriolet E30,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Roadster & Convertible,BMW 3 Series Cabriolet E30 19861993,BMW_3_Series_Cabriolet_E30_19861993
BMW,BMW 3 Series Cabriolet E36,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Roadster & Convertible,BMW 3 Series Cabriolet E36 19931999,BMW_3_Series_Cabriolet_E36_19931999
BMW,BMW 3 Series Cabriolet E46,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Roadster & Convertible,BMW 3 Series Cabriolet E46 20032007,BMW_3_Series_Cabriolet_E46_20032007
BMW,BMW 3 Series Cabriolet E93,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Coupe Cabrio,BMW 3 Series Cabriolet E93 20072010,BMW_3_Series_Cabriolet_E93_20072010
BMW,BMW 3 Series Cabriolet E93,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Coupe Cabrio,BMW 3 Series Cabriolet E93 20102013,BMW_3_Series_Cabriolet_E93_20102013
BMW,BMW 3 Series Compact E36,Hatchback,Premium Coupe,BMW 3 Series Compact E36 19942000,BMW_3_Series_Compact_E36_19942000
BMW,BMW 3 Series Compact E46,Hatchback,Entry Premium,BMW 3 Series Compact E46 20012005,BMW_3_Series_Compact_E46_20012005
BMW,BMW 3 Series Coupe E46,Coup (two-door),Premium Coupe,BMW 3 Series Coupe E46 19992003,BMW_3_Series_Coupe_E46_19992003
BMW,BMW 3 Series Coupe E46,Coup (two-door),Premium Coupe,BMW 3 Series Coupe E46 20032006,BMW_3_Series_Coupe_E46_20032006
BMW,BMW 3 Series Coupe E92,Coup (two-door),Premium Coupe,BMW 3 Series Coupe E92 20062010,BMW_3_Series_Coupe_E92_20062010
BMW,BMW 3 Series Coupe E92,Coup (two-door),Premium Coupe,BMW 3 Series Coupe E92 20102013,BMW_3_Series_Coupe_E92_20102013
BMW,BMW 3 Series E46,Sedan (four-door),Lower Premium,BMW 3 Series E46 19982002,BMW_3_Series_E46_19982002
BMW,BMW 3 Series E46,Sedan (four-door),Lower Premium,BMW 3 Series E46 20022005,BMW_3_Series_E46_20022005
BMW,BMW 3 Series E90,Sedan (four-door),Lower Premium,BMW 3 Series E90 20052008,BMW_3_Series_E90_20052008
BMW,BMW 3 Series E90,Sedan (four-door),Lower Premium,BMW 3 Series E90 20082011,BMW_3_Series_E90_20082011
BMW,BMW 3 Series F30,Sedan (four-door),Lower Premium,BMW 3 Series F30 20122016,BMW_3_Series_F30_20122016
BMW,BMW 3 Series Gran Turismo F34,Hatchback,Medium Premium,BMW 3 Series Gran Turismo F34 20132016,BMW_3_Series_Gran_Turismo_F34_20132016
BMW,BMW 3 Series Gran Turismo LCI F34,Hatchback,Medium Premium,BMW 3 Series Gran Turismo LCI F34 2016Present,BMW_3_Series_Gran_Turismo_LCI_F34_2016Present
BMW,BMW 3 Series Sedan,Sedan (four-door),Medium Premium,BMW 3 Series Sedan 2022Present,BMW_3_Series_Sedan_2022Present
BMW,BMW 3 Series Sedan F30 LCI,Sedan (four-door),Compact,BMW 3 Series Sedan F30 LCI 20162018,BMW_3_Series_Sedan_F30_LCI_20162018
BMW,BMW 3 Series Touring E46,"Wagon (station wagon, estate, combi, touring)",Lower Premium,BMW 3 Series Touring E46 19992001,BMW_3_Series_Touring_E46_19992001
BMW,BMW 3 Series Touring E46,"Wagon (station wagon, estate, combi, touring)",Lower Premium,BMW 3 Series Touring E46 20012005,BMW_3_Series_Touring_E46_20012005
BMW,BMW 3 Series Touring E91,"Wagon (station wagon, estate, combi, touring)",Lower Premium,BMW 3 Series Touring E91 20052008,BMW_3_Series_Touring_E91_20052008
BMW,BMW 3 Series Touring E91,"Wagon (station wagon, estate, combi, touring)",Lower Premium,BMW 3 Series Touring E91 20082012,BMW_3_Series_Touring_E91_20082012
BMW,BMW 3 Series Touring F31,"Wagon (station wagon, estate, combi, touring)",Lower Premium,BMW 3 Series Touring F31 20122016,BMW_3_Series_Touring_F31_20122016
BMW,BMW 3 Series Touring F31 LCI,"Wagon (station wagon, estate, combi, touring)",Compact,BMW 3 Series Touring F31 LCI 20162019,BMW_3_Series_Touring_F31_LCI_20162019
BMW,BMW 3Series Touring,"Wagon (station wagon, estate, combi, touring)",Medium Premium,BMW 3Series Touring 2022Present,BMW_3Series_Touring_2022Present
BMW,BMW 4 Series Cabrio F33,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Coupe Cabrio,BMW 4 Series Cabrio F33 20182020,BMW_4_Series_Cabrio_F33_20182020
BMW,BMW 4 Series Coupe F32,Coup (two-door),Coupe,BMW 4 Series Coupe F32 20132018,BMW_4_Series_Coupe_F32_20132018
BMW,BMW 4 Series Coupe F32,Coup (two-door),Coupe,BMW 4 Series Coupe F32 20182020,BMW_4_Series_Coupe_F32_20182020
BMW,BMW 4 Series Coupe G22,Coup (two-door),Coupe,BMW 4 Series Coupe G22 2020Present,BMW_4_Series_Coupe_G22_2020Present
BMW,BMW 4 Series Gran Coupe F36,Coup (two-door),Lower Premium,BMW 4 Series Gran Coupe F36 20142018,BMW_4_Series_Gran_Coupe_F36_20142018
BMW,BMW 4 Series Gran Coupe F36,Coup (two-door),Lower Premium,BMW 4 Series Gran Coupe F36 20182021,BMW_4_Series_Gran_Coupe_F36_20182021
BMW,BMW 4 Series Gran Coupe G26,Coup (two-door),Lower Premium,BMW 4 Series Gran Coupe G26 2021Present,BMW_4_Series_Gran_Coupe_G26_2021Present
BMW,BMW 5 Series E39,Sedan (four-door),Medium Premium,BMW 5 Series E39 19952000,BMW_5_Series_E39_19952000
BMW,BMW 5 Series E39,Sedan (four-door),Medium Premium,BMW 5 Series E39 20002003,BMW_5_Series_E39_20002003
BMW,BMW 5 Series E60,Sedan (four-door),Medium Premium,BMW 5 Series E60 20032007,BMW_5_Series_E60_20032007
BMW,BMW 5 Series E60,Sedan (four-door),Medium Premium,BMW 5 Series E60 20072009,BMW_5_Series_E60_20072009
BMW,BMW 5 Series F10,Sedan (four-door),Medium Premium,BMW 5 Series F10 20092013,BMW_5_Series_F10_20092013
BMW,BMW 5 Series F10 LCI,Sedan (four-door),Medium Premium,BMW 5 Series F10 LCI 20132016,BMW_5_Series_F10_LCI_20132016
BMW,BMW 5 Series G30,Sedan (four-door),Luxury,BMW 5 Series G30 20162020,BMW_5_Series_G30_20162020
BMW,BMW 5 Series Gran Turismo,Hatchback,Medium Premium,BMW 5 Series Gran Turismo 20092013,BMW_5_Series_Gran_Turismo_20092013
BMW,BMW 5 Series Gran Turismo LCI,Hatchback,Medium Premium,BMW 5 Series Gran Turismo LCI 20132017,BMW_5_Series_Gran_Turismo_LCI_20132017
BMW,BMW 5 Series Touring E39,"Wagon (station wagon, estate, combi, touring)",Medium Premium,BMW 5 Series Touring E39 19972000,BMW_5_Series_Touring_E39_19972000
BMW,BMW 5 Series Touring E61,"Wagon (station wagon, estate, combi, touring)",Medium Premium,BMW 5 Series Touring E61 20042007,BMW_5_Series_Touring_E61_20042007
BMW,BMW 5 Series Touring E61,"Wagon (station wagon, estate, combi, touring)",Medium Premium,BMW 5 Series Touring E61 20072010,BMW_5_Series_Touring_E61_20072010
BMW,BMW 5 Series Touring F11,"Wagon (station wagon, estate, combi, touring)",Medium Premium,BMW 5 Series Touring F11 20102013,BMW_5_Series_Touring_F11_20102013
BMW,BMW 5 Series Touring F11 LCI,"Wagon (station wagon, estate, combi, touring)",Medium Premium,BMW 5 Series Touring F11 LCI 20132017,BMW_5_Series_Touring_F11_LCI_20132017
BMW,BMW 5 Series Touring G31 LCI,"Wagon (station wagon, estate, combi, touring)",Large,BMW 5 Series Touring G31 LCI 2020Present,BMW_5_Series_Touring_G31_LCI_2020Present
BMW,BMW 6 Series Convertible E64,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Roadster & Convertible,BMW 6 Series Convertible E64 20042007,BMW_6_Series_Convertible_E64_20042007
BMW,BMW 6 Series Convertible LCI F12,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Luxury,BMW 6 Series Convertible LCI F12 20152018,BMW_6_Series_Convertible_LCI_F12_20152018
BMW,BMW 6 Series Coupe E63,Coup (two-door),Premium Coupe,BMW 6 Series Coupe E63 20032007,BMW_6_Series_Coupe_E63_20032007
BMW,BMW 6 Series Coupe E63,Coup (two-door),Coupe,BMW 6 Series Coupe E63 20072011,BMW_6_Series_Coupe_E63_20072011
BMW,BMW 6 Series Coupe F13,Coup (two-door),Coupe,BMW 6 Series Coupe F13 20112015,BMW_6_Series_Coupe_F13_20112015
BMW,BMW 6 Series Coupe LCI F13,Coup (two-door),Luxury,BMW 6 Series Coupe LCI F13 20152018,BMW_6_Series_Coupe_LCI_F13_20152018
BMW,BMW 6 Series Gran Coupe F06,Sedan (four-door),Premium Coupe,BMW 6 Series Gran Coupe F06 20122015,BMW_6_Series_Gran_Coupe_F06_20122015
BMW,BMW 6 Series Gran Coupe LCI F06,Sedan (four-door),Luxury,BMW 6 Series Gran Coupe LCI F06 20152018,BMW_6_Series_Gran_Coupe_LCI_F06_20152018
BMW,BMW 6 Series Gran Turismo G32,Hatchback,Luxury,BMW 6 Series Gran Turismo G32 20172020,BMW_6_Series_Gran_Turismo_G32_20172020
BMW,BMW 6 Series Gran Turismo G32 LCI,Hatchback,Luxury,BMW 6 Series Gran Turismo G32 LCI 2020Present,BMW_6_Series_Gran_Turismo_G32_LCI_2020Present
BMW,BMW 7 Series,Sedan (four-door),Upper Premium,BMW 7 Series 2022Present,BMW_7_Series_2022Present
BMW,BMW 7 Series E38,Sedan (four-door),Upper Premium,BMW 7 Series E38 19982001,BMW_7_Series_E38_19982001
BMW,BMW 7 Series E65E66,Sedan (four-door),Upper Premium,BMW 7 Series E65E66 20012005,BMW_7_Series_E65E66_20012005
BMW,BMW 7 Series E65E66,Sedan (four-door),Upper Premium,BMW 7 Series E65E66 20052007,BMW_7_Series_E65E66_20052007
BMW,BMW 7 Series F0102,Sedan (four-door),Upper Premium,BMW 7 Series F0102 20082012,BMW_7_Series_F0102_20082012
BMW,BMW 7 Series F0102 Facelift,Sedan (four-door),Upper Premium,BMW 7 Series F0102 Facelift 20122016,BMW_7_Series_F0102_Facelift_20122016
BMW,BMW 7 Series G11 LCI,Sedan (four-door),Upper Premium,BMW 7 Series G11 LCI 20192022,BMW_7_Series_G11_LCI_20192022
BMW,BMW 8 Series Convertible,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Roadster & Convertible,BMW 8 Series Convertible 2022Present,BMW_8_Series_Convertible_2022Present
BMW,BMW 8 Series Convertible G14,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Roadster & Convertible,BMW 8 Series Convertible G14 20182022,BMW_8_Series_Convertible_G14_20182022
BMW,BMW 8 Series Coupe,Coup (two-door),Coupe,BMW 8 Series Coupe  2022Present,BMW_8_Series_Coupe_2022Present
BMW,BMW 8 Series Coupe G15,Coup (two-door),Coupe,BMW 8 Series Coupe G15 20182022,BMW_8_Series_Coupe_G15_20182022
BMW,BMW 8 Series Gran Coupe G16,Sedan (four-door),Upper Premium,BMW 8 Series Gran Coupe G16 2019Present,BMW_8_Series_Gran_Coupe_G16_2019Present
BMW,BMW i3,Hatchback,Mini,BMW i3 20132017,BMW_i3_20132017
BMW,BMW i3,Hatchback,Compact,BMW i3 2017Present,BMW_i3_2017Present
BMW,BMW i3s,Hatchback,Compact,BMW i3s 2017Present,BMW_i3s_2017Present
BMW,BMW i4,SUV (Sports Utility Vehicle),Lower Premium,BMW i4 2021Present,BMW_i4_2021Present
